2459461.8316968679 1.0002021138 0.0002278635 222.6194735714 29.1610927485 31.2592880458 0.0000017970
2459461.8318302548 1.0000650367 0.0002277352 221.9797097107 28.0248097644 30.8212886780 0.0000017156
2459461.8319636416 1.0002429342 0.0002277970 221.3383482219 28.7420574243 30.1221220066 0.0000017837
2459461.8320970284 0.9996302025 0.0002276877 220.6953513011 29.0290663991 31.4062385372 0.0000018221
2459461.8322304212 1.0002426993 0.0002277701 220.0506538202 29.1434979727 30.7434416363 0.0000018522
2459461.8323638081 0.9999797308 0.0002277298 219.4042726555 29.0380208819 30.8951322708 0.0000019083
2459461.8324971949 1.0002033951 0.0002277086 218.7561427506 29.3171287877 31.7797785233 0.0000018605
2459461.8326305817 1.0003022732 0.0002278823 218.1062263365 29.4089797742 31.4424224357 0.0000018819
2459461.8327639685 1.0002826890 0.0002278081 217.4544856442 29.5083862130 30.9996463272 0.0000020171
2459461.8328973558 1.0000213347 0.0002277097 216.8008829049 29.0835680506 31.3722374202 0.0000019571
2459461.8330307426 0.9998283195 0.0002276804 216.1453803139 28.9249958757 30.9106342180 0.0000019933
2459461.8331641299 1.0003785958 0.0002277750 215.4879401737 29.1961306277 31.3233433118 0.0000019962
2459461.8332975167 0.9998055531 0.0002277207 214.8285246797 29.5302297480 31.2046457011 0.0000020454
2459461.8334309091 1.0000699632 0.0002277815 214.1670679990 29.1130921384 30.8764711284 0.0000021643
2459461.8335642959 1.0004403162 0.0002278619 213.5035939207 28.6734128172 31.1229357219 0.0000022146
2459461.8336976827 1.0001530821 0.0002277275 212.8380561489 29.2373574597 30.7520080198 0.0000022860
2459461.8338310700 1.0001939967 0.0002278294 212.1704385738 29.4887559869 31.2573915645 0.0000023657
2459461.8339644568 1.0000874139 0.0002278354 211.5007250853 29.6544465438 31.3297133887 0.0000025752
2459461.8340978436 0.9996364799 0.0002277583 210.8288995734 29.4942220263 31.3585594282 0.0000028410
2459461.8342312304 1.0000814440 0.0002279455 210.1549458912 28.6845335028 31.2683979082 0.0000032229
2459461.8343646172 0.9997834399 0.0002280560 209.4788480023 29.8566001258 30.4377804932 0.0000040623
2459461.8344980041 0.9997777538 0.0002280685 208.8005897600 30.0575783356 30.6517568205 0.0000046178
2459461.8346313969 1.0004710430 0.0002294575 208.1201261686 29.5510158906 29.6754382609 0.0000052151
2459461.8347647837 1.0000028059 0.0002283952 207.4374987960 29.0419724281 30.8366693720 0.0000055890
2459461.8348981705 1.0000885299 0.0002284162 206.7526627392 29.3138173156 30.9881623640 0.0000059425
2459461.8350315574 1.0001097828 0.0002284074 206.0656018882 29.2847749199 31.5116545856 0.0000060993
2459461.8351649442 0.9999421824 0.0002283854 205.3763001329 30.2674397290 31.8732062085 0.0000063011
2459461.8352983315 0.9997820843 0.0002284521 204.6847413634 29.6723302020 31.2725216705 0.0000064554
2459461.8354317183 0.9996317158 0.0002284222 203.9909094317 29.1972911468 30.1573837675 0.0000068621
2459461.8355651055 1.0002098253 0.0002287023 203.2947883035 29.3982830452 30.5761615306 0.0000078094
2459461.8356984924 0.9995229454 0.0002288403 202.5963618309 30.0753219760 30.3622654012 0.0000093094
2459461.8358318848 0.9998303919 0.0002291002 201.8955841545 29.7000219290 31.0970967485 0.0000108242
2459461.8359652716 0.9997828714 0.0002295036 201.1924985639 29.4534554204 31.1971049031 0.0000131147
2459461.8360986584 0.9994667385 0.0002298402 200.4870592983 29.2800611845 31.1859485367 0.0000163087
2459461.8362320457 0.9996893960 0.0002304321 199.7792502475 28.9452676710 31.0323254343 0.0000210506
2459461.8578408421 0.9997376934 0.0002277084  80.8125511554 28.6224932784 31.0538920998 0.0000016976
2459461.8579742289 0.9997223218 0.0002278824  80.1928215870 29.5282992852 30.4708642685 0.0000016537
2459461.8581076162 0.9999760408 0.0002277201  79.5740462773 28.4661056863 30.8883031702 0.0000016105
2459461.8582410025 1.0003627339 0.0002276477  78.9561855452 28.3216619989 30.7213194863 0.0000016744
2459461.8583743898 0.9999009139 0.0002276774  78.3391949584 28.2383505875 31.8134953473 0.0000016335
2459461.8585077766 1.0001351202 0.0002278962  77.7230348380 27.9769148319 30.9793311840 0.0000015974
2459461.8586411634 1.0002919707 0.0002277339  77.1076638863 28.7858058188 31.1613593003 0.0000016018
2459461.8587745503 1.0001671728 0.0002276589  76.4930409063 29.4899091044 31.4933581943 0.0000016571
2459461.8589079371 1.0001275884 0.0002277582  75.8791246004 29.6038083580 31.2233858158 0.0000016375
2459461.8590413299 1.0001620866 0.0002277611  75.2658477261 30.1891651394 30.3549815899 0.0000016088
2459461.8591747168 1.0000266844 0.0002278452  74.6532210013 29.3388767507 30.8224809801 0.0000016215
2459461.8593081036 0.9997147054 0.0002276628  74.0411771563 29.6505326692 30.6582609820 0.0000017009
2459461.8594414904 0.9997267190 0.0002276314  73.4296746930 28.9582379133 30.8225855561 0.0000016573
2459461.8595748772 0.9995232681 0.0002277712  72.8186703157 28.3071484025 31.0157015601 0.0000016045
2459461.8597082640 0.9996961830 0.0002277482  72.2081198961 28.9620952642 31.3536190193 0.0000016674
2459461.8598416569 1.0002388609 0.0002278362  71.5979534498 29.4058967137 30.9708676668 0.0000016694
2459461.8599750437 1.0002516369 0.0002277244  70.9881785619 30.0028807142 30.4821938715 0.0000016265
2459461.8601084305 1.0000575495 0.0002275952  70.3787252315 29.5522179622 30.8862351867 0.0000016545
2459461.8602418173 1.0000280688 0.0002277508  69.7695492925 29.3536202411 31.4071776879 0.0000017040
2459461.8603752041 1.0001096930 0.0002276950  69.1606066785 29.4006390946 31.6804600971 0.0000016083
2459461.8605085909 0.9999469905 0.0002276793  68.5518532234 29.1207109521 31.5913018744 0.0000016823
2459461.8606419782 1.0001313777 0.0002277725  67.9432447945 28.1427616970 31.0540574435 0.0000016212
2459461.8607753650 1.0002357899 0.0002277618  67.3347372590 29.3726579102 31.0279739842 0.0000016523
2459461.8609087518 1.0000916201 0.0002277246  66.7262864839 28.7754716825 31.0538441584 0.0000016801
2459461.8610421442 0.9998102106 0.0002277668  66.1178225484 29.5718460133 31.2628800141 0.0000016555
2459461.8611755311 0.9996816391 0.0002276195  65.5093528936 29.7588457212 30.9341360954 0.0000016786
2459461.8613089183 0.9999938546 0.0002276131  64.9008075990 29.7034730782 30.9946204296 0.0000016506
2459461.8614423051 1.0000170972 0.0002277664  64.2921424984 29.1118856237 31.0417306751 0.0000015648
2459461.8615756924 1.0002208160 0.0002277612  63.6833135256 28.4510795797 30.7038545015 0.0000015311
2459461.8617090792 0.9995271022 0.0002275522  63.0742765145 29.3665705174 31.0835647337 0.0000016594
2459461.8618424661 0.9999147996 0.0002278306  62.4649873322 29.6623642017 31.2353994854 0.0000016493
2459461.8619758529 0.9996142586 0.0002276784  61.8554018460 29.6868352181 31.2467946876 0.0000015874
2459461.8621092397 1.0001896273 0.0002276627  61.2454759230 29.7553336212 31.0317834091 0.0000016143
2459461.8622426325 1.0003488538 0.0002276835  60.6351395546 29.0192575572 31.2704229810 0.0000016147
2459461.8623760194 0.9999797924 0.0002276566  60.0244003405 28.2493253545 31.0237966403 0.0000015977
2459461.8625094062 1.0000525979 0.0002277554  59.4131882892 28.0849496167 30.7918193670 0.0000015806
2459461.8626427930 1.0000681621 0.0002277252  58.8014592346 29.5388811117 31.0890129404 0.0000016434
2459461.8627761798 1.0000230966 0.0002276733  58.1891691106 29.3939987051 30.9274963585 0.0000016883
2459461.8629095666 0.9999783146 0.0002276194  57.5762737511 29.5147074483 31.0680591618 0.0000016390
2459461.8630429595 0.9998734493 0.0002278576  56.9627030045 29.6373275274 31.0260851329 0.0000017016
2459461.8631763463 0.9998962221 0.0002276490  56.3484652859 29.1079894384 31.0290471200 0.0000015996
2459461.8633097331 1.0002894531 0.0002276485  55.7334930399 29.2604699212 31.0995979234 0.0000016661
2459461.8634431199 0.9997204233 0.0002277767  55.1177451759 29.4818256075 31.0380608764 0.0000016417
2459461.8635765067 0.9998182050 0.0002278701  54.5011806033 29.4671578432 31.6573949894 0.0000016523
2459461.8637098935 1.0001457686 0.0002276663  53.8837582317 29.5708202135 30.8174333236 0.0000016259
2459461.8638432804 1.0000345677 0.0002277379  53.2654369366 29.3418312834 30.9715360608 0.0000016767
2459461.8639766672 1.0002284534 0.0002276250  52.6461756949 28.9299153740 30.7686223400 0.0000016251
2459461.8641100544 1.0000215122 0.0002277104  52.0259333824 28.1420660299 31.1518896548 0.0000016205
2459461.8642434529 1.0005987308 0.0002276319  51.4046145733 29.2649607049 30.7472658608 0.0000016199
2459461.8643768402 0.9998046971 0.0002276429  50.7822867526 29.1295461518 30.7455001386 0.0000016686
2459461.8645102270 1.0002640526 0.0002279027  50.1588545858 30.1879595102 32.0763444009 0.0000016508
2459461.8646436078 1.0002680739 0.0002276246  49.5343050475 29.3650174328 31.1710312337 0.0000016157
2459461.8647769946 0.9998565865 0.0002277522  48.9085409708 28.3684012615 31.3095838981 0.0000016374
2459461.8649103814 0.9998305974 0.0002276565  48.2815492780 29.2569453033 31.5850688780 0.0000016500
2459461.8650437687 1.0003446066 0.0002277249  47.6532889130 28.4345063325 31.3721976560 0.0000015989
2459461.8651771555 1.0000855386 0.0002276004  47.0237187164 29.6208293935 31.2483582780 0.0000016317
2459461.8653105423 1.0002224810 0.0002276817  46.3927976321 29.3318813400 30.9448190278 0.0000015683
2459461.8654439407 0.9998977788 0.0002278132  45.7604292526 29.2597318406 31.3024785120 0.0000017340
2459461.8655773276 1.0006256074 0.0002277674  45.1266829939 29.5101235082 31.0020433187 0.0000016189
2459461.8657107144 1.0001677374 0.0002277207  44.4914625722 29.3853158286 30.7019025520 0.0000016303
2459461.8658441072 0.9995602634 0.0002277275  43.8546998075 29.6799230842 31.1376766042 0.0000016972
2459461.8659774940 0.9999829769 0.0002276710  43.2164077208 29.3091295125 31.8617354159 0.0000017115
2459461.8661108809 0.9999736297 0.0002278090  42.5765181975 28.9660785930 30.9743389137 0.0000016968
2459461.8662442733 1.0005145413 0.0002277394  41.9349629216 28.4970725035 30.9435284797 0.0000016416
2459461.8663776601 0.9998892132 0.0002275625  41.2917551813 29.6936817496 30.8170244366 0.0000016609
2459461.8665110469 0.9999367570 0.0002276834  40.6468267310 29.9767443668 31.0051760622 0.0000016993
2459461.8666444342 0.9997418999 0.0002276026  40.0001364801 30.4642448338 31.4173312610 0.0000016410
2459461.8667778210 0.9996953521 0.0002278303  39.3516433819 29.3730490518 31.9577256412 0.0000016570
2459461.8669112078 0.9999526244 0.0002276815  38.7013114282 29.5283070842 30.9321536329 0.0000016695
2459461.8670445946 1.0000756193 0.0002276387  38.0491142143 29.4816381595 31.0473319135 0.0000017006
2459461.8671779814 1.0000521161 0.0002277454  37.3950265298 28.1143593415 31.3521282832 0.0000016172
2459461.8673113687 1.0003639593 0.0002277382  36.7390230574 29.2255430274 31.2095829570 0.0000016488
2459461.8674447611 1.0001558608 0.0002277118  36.0810505880 28.9766422533 31.3235468469 0.0000016802
2459461.8675781484 1.0000368722 0.0002277558  35.4211396112 30.0982162438 31.7685156693 0.0000016839
2459461.8677115352 1.0002174560 0.0002277596  34.7592370004 29.8738573792 31.5982741842 0.0000016947
2459461.8678449220 1.0001449554 0.0002277153  34.0953174742 29.3681532009 31.0565965307 0.0000017041
2459461.8679783088 1.0002056925 0.0002277360  33.4293557509 29.0174218746 30.9239462481 0.0000016440
2459461.8681116956 0.9998502103 0.0002276549  32.7613265487 28.5557476665 30.6402985604 0.0000016841
2459461.8682450824 0.9999877960 0.0002276805  32.0912063435 29.6559036628 31.2635661053 0.0000016875
2459461.8683784693 0.9999780598 0.0002277293  31.4189663445 29.2524934884 31.8600202219 0.0000016939
2459461.8686452489 0.9999847762 0.0002277379  30.0680005616 29.5689163313 31.4152454525 0.0000016819
2459461.8687786357 0.9996042218 0.0002277525  29.3892546473 29.2029019964 31.2129024425 0.0000016991
2459461.8689120226 1.0002037577 0.0002277502  28.7082895632 29.3865164382 31.0091814735 0.0000016613
2459461.8690454094 1.0002099349 0.0002278703  28.0250818569 29.4393569658 30.9098547271 0.0000016680
2459461.8691787962 1.0003895535 0.0002276911  27.3396025945 29.1854064371 31.0082608622 0.0000017094
2459461.8693121830 0.9998959482 0.0002276334  26.6518283175 29.5440386901 31.0107604206 0.0000016684
2459461.8694455759 1.0001972660 0.0002277825  25.9617025986 29.3475839663 31.2835742314 0.0000017041
2459461.8695789627 0.9994680940 0.0002276328  25.2692623412 28.5897984913 31.5718814457 0.0000016733
2459461.8697123495 0.9997053539 0.0002276135  24.5744512232 28.8529425163 31.9635646918 0.0000016742
2459461.8698457368 1.0000887854 0.0002277097  23.8772439248 29.3817406081 31.4968809471 0.0000017027
2459461.8699791236 1.0000112051 0.0002277292  23.1776152404 28.8859194761 30.7027607365 0.0000016490
2459461.8701125104 1.0001951167 0.0002276535  22.4755398504 29.4076577707 30.1779791311 0.0000016387
2459461.8702458972 1.0000983361 0.0002277036  21.7709942826 28.9125280136 30.9175383004 0.0000017016
2459461.8703792840 0.9995100957 0.0002276058  21.0639496429 29.0210773553 31.4311466708 0.0000016720
2459461.8705126708 0.9997141360 0.0002278078  20.3543832503 29.0253857234 32.1117298518 0.0000016429
2459461.8706460642 1.0000738101 0.0002276624  19.6422578793 29.7880194258 31.7175928000 0.0000016932
2459461.8707794510 1.0002312526 0.0002276789  18.9276522608 30.0434332264 30.6587336210 0.0000016640
2459461.8709128378 1.0003641140 0.0002276822  18.2105500716 29.2201244837 30.4695912984 0.0000015927
2459461.8710462241 0.9998935160 0.0002276549  17.4909687863 29.5907531470 30.9405667232 0.0000016266
2459461.8711796110 0.9998051394 0.0002276678  16.7689203416 29.5294962217 30.7144545988 0.0000016756
2459461.8713129978 0.9997266580 0.0002275952  16.0444222060 29.2695172782 31.8522358794 0.0000016854
2459461.8714463850 0.9995986237 0.0002277574  15.3174899662 28.3943393018 31.1701861150 0.0000016876
2459461.8715797719 1.0001435472 0.0002276414  14.5881393281 29.4646591138 30.8420399068 0.0000016617
2459461.8717131587 0.9997315354 0.0002275608  13.8563858788 30.0121935122 30.7539361001 0.0000016352
2459461.8718465511 0.9999780770 0.0002278436  13.1222140790 28.0194936228 30.6204168804 0.0000016507
2459461.8719799379 1.0001277422 0.0002276802  12.3857017867 29.6310718532 31.0895567845 0.0000016378
2459461.8721133247 1.0001831903 0.0002277114  11.6468335635 29.1077710170 31.6407589132 0.0000016474
2459461.8722467120 1.0003444513 0.0002277036  10.9056250362 29.3854968224 31.3975196724 0.0000016222
2459461.8723800988 1.0002593937 0.0002278849  10.1620918311 28.8867880291 31.0450120747 0.0000016749
2459461.8725134856 1.0002414167 0.0002276129   9.4162495749 29.9804396765 31.4055192959 0.0000016220
2459461.8726468780 0.9997769862 0.0002276085   8.6680821373 29.1985746974 31.5244181219 0.0000016946
2459461.8727802648 0.9999073582 0.0002276682   7.9176685625 29.3318250884 31.0291592653 0.0000016568
2459461.8729136516 1.0001518449 0.0002278108   7.1649928171 29.1272534014 31.2867221128 0.0000016546
2459461.8730470389 1.0001081787 0.0002277489   6.4100704863 28.9863401890 29.9774309694 0.0000016169
2459461.8731804257 0.9997908451 0.0002276959   5.6529172792 29.7932930084 30.8565412761 0.0000016888
2459461.8733138125 1.0004054877 0.0002278153   4.8935487811 29.1182526967 30.9118177051 0.0000015654
2459461.8734471998 0.9998410632 0.0002276129   4.1319806188 29.6462559244 30.8526250041 0.0000016737
2459461.8735805866 1.0002895467 0.0002276551   3.3682284187 29.1461279440 30.6714816997 0.0000017181
2459461.8737139734 1.0001860924 0.0002276939   2.6023078074 29.2826718295 31.9967345521 0.0000016005
2459461.8738473663 0.9999413792 0.0002277052   1.8342018126 29.2768475019 32.3488794240 0.0000015923
2459461.8739807531 1.0004201767 0.0002277468   1.0639911685 29.0198978846 31.1477517727 0.0000016307
2459461.8741141399 1.0002603205 0.0002277117   0.2916589937 29.4670410558 30.8842376279 0.0000017056
2459461.8742475267 1.0004048577 0.0002276979 359.5172242171 29.6240622829 31.1884157155 0.0000016352
2459461.8743809136 1.0000909511 0.0002278463 358.7407378129 29.2370854047 31.2686536852 0.0000016150
2459461.8745143004 0.9999880158 0.0002277701 357.9622683352 29.4366812255 31.0219910388 0.0000016457
2459461.8746476877 1.0001428399 0.0002277074 357.1818845693 29.6773376158 31.0529125318 0.0000016896
2459461.8747810745 0.9997616706 0.0002276000 356.3996553003 30.2662389200 31.6825865339 0.0000016757
2459461.8749144613 1.0000243615 0.0002276858 355.6156493133 29.3524948192 31.8194653302 0.0000016149
2459461.8750478537 1.0001083288 0.0002277034 354.8299020570 29.8856297849 31.2853649373 0.0000016754
2459461.8751812405 0.9998212189 0.0002278489 354.0425489216 29.2314874056 30.9691197437 0.0000016948
2459461.8753146273 0.9996696608 0.0002276704 353.2536254265 29.7090450698 30.9609056194 0.0000017140
2459461.8754480146 0.9996701979 0.0002276226 352.4632003139 29.3186938052 30.8547554116 0.0000016508
2459461.8755814014 1.0002391820 0.0002276557 351.6713424551 29.2916038497 31.0059446883 0.0000016453
2459461.8757147882 1.0000733936 0.0002276957 350.8781205921 29.2979900948 30.9274443846 0.0000016674
2459461.8758481806 0.9998581677 0.0002275960 350.0835698094 29.0631371538 31.5355471241 0.0000016388
2459461.8759815674 0.9999755765 0.0002278903 349.2878262432 29.1215874994 30.9637231394 0.0000017100
2459461.8761149542 1.0000979114 0.0002277929 348.4909250313 29.7054359897 31.1077557098 0.0000016877
2459461.8762483415 1.0002709423 0.0002278527 347.6929349588 29.3041796165 31.6995890541 0.0000016275
2459461.8763817283 1.0003375643 0.0002277033 346.8939248109 29.6441525915 30.6971958772 0.0000016405
2459461.8765151151 0.9999482827 0.0002276818 346.0939633728 29.3744020713 30.7012503787 0.0000016348
2459461.8766485020 1.0002241843 0.0002276454 345.2931193858 29.4298764269 30.6716269721 0.0000016421
2459461.8767818888 0.9998686594 0.0002278186 344.4914617226 27.9533419799 31.3825789686 0.0000016032
2459461.8769152761 0.9997658189 0.0002277405 343.6890591246 28.7674430893 30.8475499048 0.0000017009
2459461.8770486685 1.0003687586 0.0002277428 342.8859463264 29.1935611473 31.2596876282 0.0000016666
2459461.8771820557 1.0000586788 0.0002277546 342.0822601900 29.3348002965 31.3148299035 0.0000016967
2459461.8773154425 1.0002725548 0.0002277183 341.2780354772 29.2820643661 30.9744763352 0.0000017094
2459461.8774488294 1.0004643237 0.0002277494 340.4733409732 29.0041556942 30.5810710127 0.0000016998
2459461.8775822162 1.0003367956 0.0002276073 339.6682454630 29.4848136850 31.1252205634 0.0000016774
2459461.8777156030 1.0004856874 0.0002276269 338.8628177320 29.3590334911 30.4904784996 0.0000016277
2459461.8778489898 1.0001720887 0.0002277920 338.0571265212 29.6083587693 31.4352385293 0.0000016621
2459461.8779823766 1.0000786502 0.0002276723 337.2512415456 29.4826877840 30.9774642288 0.0000016803
2459461.8781157634 0.9999626323 0.0002277336 336.4452362268 29.2517261640 31.1837131428 0.0000016486
2459461.8782491563 0.9999714776 0.0002276592 335.6391509176 29.1662298443 31.0091984374 0.0000016691
2459461.8783825431 1.0002294833 0.0002279075 334.8331285945 29.3496129630 31.1026938432 0.0000016866
2459461.8785159299 1.0002036864 0.0002276817 334.0272096106 29.3377456289 30.6385422588 0.0000016804
2459461.8786493167 1.0001643724 0.0002276649 333.2214684815 29.5993494851 30.6747310687 0.0000017099
2459461.8787827035 1.0003869216 0.0002277873 332.4159798550 29.5280980012 31.2830889886 0.0000016712
2459461.8789160904 1.0003359939 0.0002277593 331.6108182466 29.4129502190 31.3757385330 0.0000016576
2459461.8790494832 0.9997641751 0.0002275991 330.8060241171 29.3978932535 31.1440188651 0.0000017017
2459461.8791828700 1.0001727118 0.0002278235 330.0017402459 28.2251480474 31.1012845609 0.0000016564
2459461.8793162568 0.9998240995 0.0002277261 329.1980070752 29.0112255195 31.5160523857 0.0000016641
2459461.8794496437 1.0000730591 0.0002276561 328.3948991646 29.3931834891 31.2308280659 0.0000016872
2459461.8795830305 0.9998735564 0.0002276557 327.5924910738 29.0521463573 31.0545312540 0.0000016619
2459461.8797164173 0.9999693196 0.0002276090 326.7908573624 29.0544645264 30.7629076746 0.0000016647
2459461.8798498046 1.0002007007 0.0002279005 325.9900725467 29.8313666340 30.9707945683 0.0000016329
2459461.8799831914 1.0001077651 0.0002276843 325.1902112735 29.3432615021 31.4032775712 0.0000016538
2459461.8801165782 1.0000088077 0.0002276244 324.3913480589 29.3734217459 31.0066633768 0.0000017055
2459461.8802499711 1.0002629023 0.0002276446 323.5935236731 29.1951311306 31.4779291857 0.0000016430
2459461.8803833579 0.9998932318 0.0002276337 322.7968803049 30.2476800768 32.1499580323 0.0000016759
2459461.8805167447 1.0000932189 0.0002276769 322.0014586775 29.7672416007 31.1237861727 0.0000016647
2459461.8806501320 0.9999085455 0.0002278066 321.2073333506 29.5115561237 31.0684578868 0.0000017253
2459461.8807835188 1.0000345979 0.0002277486 320.4145788839 29.2696085845 31.7949087566 0.0000016817
2459461.8809169056 0.9997472773 0.0002278910 319.6232698370 28.4618108958 32.0484925519 0.0000016603
2459461.8810502980 0.9996329983 0.0002277144 318.8334473290 28.5972711553 31.0410249762 0.0000016355
2459461.8811836848 0.9998009830 0.0002278743 318.0452528701 29.4092738257 30.9811044718 0.0000017248
2459461.8813170716 1.0003924064 0.0002277416 317.2587275133 29.6656486055 31.3175459241 0.0000017470
2459461.8814504589 0.9999273081 0.0002276577 316.4739457756 29.9980321821 31.3663679230 0.0000016858
2459461.8815838457 0.9995239911 0.0002275799 315.6909822452 29.1507401327 31.2886822038 0.0000017165
2459461.8817172325 1.0002130747 0.0002277266 314.9098976129 29.4192517389 31.1082607691 0.0000017003
2459461.8818506193 1.0000340387 0.0002276938 314.1307210130 29.2599259796 31.2555685219 0.0000016737
2459461.8819840061 1.0001531428 0.0002276627 313.3534771653 28.7806928188 31.1840190467 0.0000017520
2459461.8821173930 1.0001627327 0.0002277893 312.5781907893 29.4886669528 32.1415092647 0.0000017279
2459461.8822507858 0.9998701803 0.0002276520 311.8048538716 29.4261089265 30.9904479833 0.0000017574
2459461.8823841726 0.9997480419 0.0002276707 311.0335566833 29.1639845014 31.9178648322 0.0000017349
2459461.8825175595 0.9999498741 0.0002277959 310.2642911264 29.6395994142 31.3261986660 0.0000016859
2459461.8826509463 0.9996824630 0.0002276219 309.4970818788 29.7081831460 31.7443357575 0.0000016845
2459461.8827843331 0.9996745949 0.0002274967 308.7319537437 29.5136242274 30.8382945575 0.0000016816
2459461.8829177199 0.9998015537 0.0002276552 307.9689313988 29.5089112510 30.8114804050 0.0000017225
2459461.8830511072 1.0000659288 0.0002278034 307.2080395222 29.2755800091 30.8683145078 0.0000017176
2459461.8831844940 0.9997534063 0.0002276588 306.4493029166 29.7028566243 31.2843773376 0.0000017426
2459461.8833178808 1.0000943170 0.0002277770 305.6927462598 29.3815378120 31.6487745274 0.0000016923
2459461.8834512732 0.9995342069 0.0002276811 304.9383623877 29.3133421436 31.8821888824 0.0000017021
2459461.8835846600 0.9995075021 0.0002275945 304.1862398824 29.3794868607 30.8796870047 0.0000017258
2459461.8837180473 1.0002249985 0.0002278000 303.4363714859 28.3665269083 32.2646482829 0.0000017618
2459461.8838514341 0.9999707803 0.0002276423 302.6887818769 29.4398307330 32.1900917379 0.0000016789
2459461.8839848214 1.0000087779 0.0002277132 301.9434958565 28.4346102140 32.0416922626 0.0000016875
2459461.8841182082 1.0002056516 0.0002277433 301.2005381037 28.4323775627 31.1518471734 0.0000016687
2459461.8842515945 1.0001425457 0.0002276924 300.4599352335 29.2596536066 30.9779122214 0.0000017277
2459461.8843849814 1.0000705461 0.0002276615 299.7217081680 30.1347662311 31.3124514020 0.0000016952
2459461.8845183682 1.0001003635 0.0002277732 298.9858835287 29.4725851664 31.1321280612 0.0000017032
2459461.8846517615 1.0002230371 0.0002276763 298.2524531258 29.2390820115 31.0865517300 0.0000017046
2459461.8847851483 0.9998068964 0.0002276663 297.5215076081 28.4698325586 31.1143947470 0.0000017007
2459461.8849185351 1.0001763581 0.0002278757 296.7930386764 28.9782550766 31.5523098834 0.0000016726
2459461.8850519219 1.0002861291 0.0002277040 296.0670710107 29.2025110684 31.0040460401 0.0000017040
2459461.8851853088 0.9999909860 0.0002276672 295.3436294097 29.1891855317 30.7745093295 0.0000016985
2459461.8853186956 1.0003898655 0.0002277722 294.6227379796 29.8650761235 30.7970744726 0.0000016560
2459461.8854520884 0.9996905711 0.0002276962 293.9043709885 29.4399932550 30.8069503301 0.0000017324
2459461.8855854752 1.0002006555 0.0002277603 293.1885701933 29.5039532721 30.5422920196 0.0000016503
2459461.8857188621 1.0002194726 0.0002277460 292.4752845148 29.2369157817 31.1933583480 0.0000016970
2459461.8858522489 1.0003272837 0.0002278491 291.7644932960 29.2785997299 31.2968301868 0.0000017057
2459461.8859856357 0.9997839404 0.0002278810 291.0561761124 29.0496465297 31.5187325877 0.0000016717
2459461.8861190225 0.9997155067 0.0002277099 290.3503123067 29.3783639905 31.0149454645 0.0000016734
2459461.8862524093 1.0003619158 0.0002278208 289.6468831762 29.2401389381 31.0554357933 0.0000016879
2459461.8863857961 1.0005281556 0.0002276783 288.9458643812 29.5731930367 31.0027269616 0.0000016568
2459461.8865191829 1.0001422185 0.0002277656 288.2472372254 29.0826244945 30.6642626531 0.0000017085
2459461.8866525758 1.0000877563 0.0002278721 287.5509497737 29.0559302331 30.8313562650 0.0000016864
2459461.8867859626 0.9999991745 0.0002276865 286.8570442631 30.2365527799 31.5988648493 0.0000017356
2459461.8869193494 0.9999568021 0.0002277871 286.1654686521 29.6973057568 31.2481850289 0.0000016847
2459461.8870527362 1.0000984362 0.0002277700 285.4762042002 29.6132745004 30.6599896354 0.0000016433
2459461.8871861231 0.9999553376 0.0002276939 284.7892266434 29.2732563726 31.1357851687 0.0000016724
2459461.8873195099 1.0003335536 0.0002276833 284.1045172474 29.5067546019 30.7914482318 0.0000016935
2459461.8874529027 0.9994971556 0.0002276026 283.4220247338 29.3300920850 30.8155613930 0.0000017098
2459461.8875862896 0.9997388164 0.0002276755 282.7417900206 29.5326073671 31.5839003902 0.0000017108
2459461.8877196768 0.9999935722 0.0002278547 282.0637617285 29.3933769212 31.7094139562 0.0000016263
2459461.8878530632 1.0005465203 0.0002278797 281.3879210816 29.4731440149 31.3593986040 0.0000016429
2459461.8879864505 0.9998987689 0.0002280939 280.7142438873 29.3876020774 31.0824194964 0.0000017075
2459461.8881198373 1.0003699957 0.0002278353 280.0427113754 29.7203851109 30.9473357155 0.0000016219
2459461.8882532241 1.0002821740 0.0002277207 279.3733029300 29.5120067491 30.9068478611 0.0000016455
2459461.8883866109 1.0000032406 0.0002277046 278.7059980444 29.2368391015 31.1600297029 0.0000016638
2459461.8885199977 1.0001478842 0.0002276833 278.0407761025 29.3445843092 30.8727140995 0.0000016473
2459461.8886533910 0.9996458074 0.0002275921 277.3775866913 29.2127627886 31.1851041679 0.0000016972
2459461.8887867779 0.9998384083 0.0002276416 276.7164689895 29.5679825920 31.1520944115 0.0000016667
2459461.8889201647 0.9997091593 0.0002277680 276.0573724917 29.5131556125 31.1332162653 0.0000016697
2459461.8890535510 0.9996148467 0.0002277182 275.4002774657 29.3128822182 31.3985746024 0.0000016794
2459461.8891869378 0.9998860253 0.0002277014 274.7451480071 29.0134742833 31.2078588467 0.0000016329
2459461.8893203246 0.9996264505 0.0002277335 274.0919462675 29.5124880854 32.0581937190 0.0000016647
2459461.8894537180 0.9997701308 0.0002276098 273.4406032069 29.5169758352 30.9951823667 0.0000016413
2459461.8895871048 0.9999278112 0.0002276774 272.7911377795 29.5846388670 31.3341782247 0.0000016474
2459461.8897204916 1.0000475592 0.0002277128 272.1434808610 29.1677424469 30.9265392784 0.0000016647
